"","Release_number","interview_id","State","Family_comp_change","hd_wage","family_identifier","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","hd_employ_status","hd_occ","hd_ind","hd_wtr_unemployed","hd_hrs_work_per_week","wtr_wf","wf_occ","wf_ind","wf_wtr_unemployed","wf_housework_hrs","hd_housework_hrs","hd_health","wf_health","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","wf_wage","hd_edu","wf_edu","hd_change_in_marital_status","Year","hd_adj_income"
"24578",4,6229,36,0,0,8625,29,1,30,3,6,1,3,0,0,0,0,1,0,0,0,8,4,3,3,5,3,5,0,1,2,3,5,0,0,0,11,11,1,1993,0
"24579",4,9702,42,1,9000,8626,43,1,37,2,4,1,3,0,0,0,0,1,982,769,5,28,28,4,3,5,3,5,0,18,1,1,5,0,1,9360,12,5,1,1993,6665.00356560658
"24580",4,10237,42,5,25804,8626,29,2,0,0,0,2,3,0,0,0,0,3,0,0,0,0,32,1,0,0,0,0,0,0,5,3,5,0,1,0,6,0,8,1993,19109.3057785458
"24581",4,8894,31,0,0,8627,65,2,0,0,0,5,5,0,0,0,0,3,0,0,0,0,12,5,0,0,0,0,0,0,1,3,5,0,18,0,9,0,2,1993,0
"24582",4,10639,31,0,37319,8627,35,1,34,4,8,2,1,903,718,5,40,1,0,0,0,63,14,2,3,1,3,5,0,1,1,2,1,1,1,0,13,10,1,1993,27636.8075627635
"24583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24584",4,9677,12,1,40000,8629,41,1,32,4,1,1,1,703,408,5,45,1,643,329,5,20,30,1,1,1,3,9,0,9,1,1,1,3,9,16000,15,99,1,1993,29622.2380693626
"24585",4,8736,4,1,28648,8630,32,1,28,3,1,1,1,999,398,5,40,1,0,0,0,49,7,2,3,1,3,5,0,1,1,3,5,0,1,0,6,6,1,1993,21215.4469052775
"24586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24587",4,10814,4,5,12000,8630,32,1,0,0,0,2,1,751,67,5,45,2,0,0,0,0,7,4,0,0,0,0,0,0,5,3,5,0,1,0,9,0,8,1993,8886.67142080877
"24588",4,8879,42,0,0,8631,82,2,0,0,0,3,6,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,5,3,5,0,1,0,3,0,2,1993,0
"24589",4,10136,42,2,13000,8632,29,1,0,0,0,4,1,706,607,5,45,2,0,0,0,0,8,9,0,0,0,0,0,0,9,3,5,0,99,0,11,0,3,1993,9627.22737254284
"24590",4,6922,42,5,0,8632,63,2,0,1,2,4,4,0,0,0,0,3,0,0,0,0,20,4,0,0,0,0,0,0,5,3,5,0,3,0,5,0,8,1993,0
"24591",4,10815,42,6,18000,8632,30,1,26,2,1,1,1,245,678,5,48,1,0,0,0,20,5,2,2,1,2,5,0,97,1,1,5,0,1,8840,12,9,6,1993,13330.0071312132
"24592",4,8738,42,0,18000,8633,41,1,34,2,2,1,1,751,69,1,40,1,630,779,5,35,35,1,1,1,1,5,0,1,1,1,1,1,1,12000,13,12,1,1993,13330.0071312132
"24593",4,6243,42,3,2000,8634,44,2,0,4,7,5,1,925,839,1,40,3,0,0,0,0,10,3,0,0,0,0,0,0,5,2,5,0,1,0,6,0,3,1993,1481.11190346813
"24594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24598",4,8739,42,0,0,8636,71,2,0,0,0,4,5,0,0,0,0,3,0,0,0,0,20,5,0,0,0,0,0,0,5,3,5,0,1,0,2,0,2,1993,0
"24599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24600",4,9101,42,3,0,8637,68,2,0,2,4,5,4,0,0,0,0,3,0,0,0,0,18,3,0,0,0,0,0,0,5,3,5,0,97,0,0,0,3,1993,0
"24601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24602",4,10070,4,1,3200,8638,71,1,67,1,1,1,1,822,17,1,40,1,0,0,0,40,0,4,3,5,3,5,0,1,6,3,5,0,1,0,6,2,1,1993,2369.77904554901
"24603",4,10856,4,5,25500,8638,30,1,30,4,1,1,1,534,69,5,40,1,0,0,0,40,10,1,3,5,1,1,2,1,5,3,5,0,1,0,11,14,8,1993,18884.1767692186
"24604",4,9671,4,0,17000,8638,39,1,0,0,0,5,1,534,69,5,50,2,0,0,0,0,12,4,0,0,0,0,0,0,5,1,5,0,1,0,12,0,2,1993,12589.4511794791
"24605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24607",4,9706,27,0,800,8641,66,1,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,3,5,0,1,0,5,0,2,1993,592.444761387252
"24608",4,8536,4,0,0,8642,75,1,75,0,0,2,4,0,0,0,0,1,0,0,0,40,4,4,4,5,3,5,0,1,1,3,5,0,1,0,0,2,1,1993,0
"24609",4,9089,5,0,0,8643,79,2,0,0,0,2,4,0,0,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,5,3,5,0,1,0,6,0,2,1993,0
"24610",4,9680,30,0,1000,8644,78,1,74,0,0,1,4,822,17,5,50,1,0,0,0,35,0,3,5,5,3,5,0,5,1,3,5,0,5,0,0,5,1,1993,740.555951734064
"24611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24612",4,7124,4,0,39068,8646,38,1,0,0,0,2,1,390,427,5,40,2,0,0,0,0,30,3,0,0,0,0,0,0,5,1,1,2,1,0,14,0,2,1993,28932.0399223464
"24613",4,9607,4,1,22000,8647,38,1,45,3,6,1,1,535,158,5,40,1,0,0,0,65,12,3,4,1,3,5,0,1,1,3,5,0,1,0,99,6,1,1993,16292.2309381494
"24614",4,9599,4,1,15000,8647,30,1,22,1,1,1,3,283,697,5,36,1,0,0,0,15,7,2,2,1,1,5,0,1,1,1,1,0,8,0,12,12,1,1993,11108.339276011
"24615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24616",4,4653,4,1,41000,8649,37,2,0,1,17,4,1,245,478,5,60,3,0,0,0,0,25,2,0,0,0,0,0,0,5,1,1,4,9,0,16,0,2,1993,30362.7940210966
"24617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24620",4,9096,2,0,0,8651,74,2,0,0,0,4,5,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,5,3,5,0,0,0,0,0,2,1993,0
"24621",4,9095,2,0,0,8651,40,1,0,0,0,4,5,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,5,3,5,0,1,0,8,0,2,1993,0
"24622",4,9809,4,1,9724,8652,51,1,48,2,17,1,1,665,199,5,40,1,663,319,1,63,3,4,4,5,3,5,0,1,5,3,5,0,1,0,4,1,1,1993,7201.16607466204
"24623",4,10201,4,0,22000,8653,28,1,24,2,2,1,1,374,999,5,40,1,321,999,5,8,4,3,3,7,1,5,0,1,5,3,5,0,1,20000,11,12,1,1993,16292.2309381494
"24624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24625",4,4625,42,1,1500,8655,49,1,27,3,1,1,1,433,68,5,10,1,0,0,0,3,0,1,1,1,3,5,0,1,1,3,5,0,1,0,9,8,1,1993,1110.8339276011
"24626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24627",4,9704,42,3,12000,8656,38,2,0,3,14,1,1,611,777,5,40,3,0,0,0,0,10,3,0,0,0,0,0,0,1,3,5,0,1,0,3,0,3,1993,8886.67142080877
"24628",4,4679,42,0,0,8657,62,1,41,0,0,1,4,0,0,0,0,1,926,769,5,30,4,5,3,1,2,1,1,1,1,2,1,2,3,8100,14,13,1,1993,0
"24629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24630",4,8581,4,2,22500,8659,51,1,0,1,11,4,1,481,387,5,48,2,0,0,0,0,7,2,0,0,0,0,0,0,1,3,5,0,1,0,0,0,3,1993,16662.5089140164
"24631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24632",4,8746,0,0,0,8659,77,1,72,1,12,1,4,0,0,0,0,1,0,0,0,21,0,4,4,1,3,5,0,1,2,3,5,0,1,0,0,0,1,1993,0
"24633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24634",4,9489,4,4,18000,8660,36,1,30,4,8,1,1,612,329,5,40,1,310,657,5,18,9,1,3,5,1,5,0,14,5,1,1,1,14,2500,13,12,5,1993,13330.0071312132
"24635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24636",4,8589,13,0,0,8662,39,1,40,2,5,1,3,0,0,0,0,1,912,669,5,40,10,4,4,1,3,9,0,1,1,3,9,0,1,4000,99,99,1,1993,0
"24637",4,6219,2,2,0,8663,31,1,0,0,0,2,1,522,69,5,60,2,0,0,0,0,30,1,0,0,0,0,0,0,5,2,5,0,3,0,11,0,3,1993,0
"24638",4,9705,42,0,10000,8664,29,1,34,3,3,1,1,663,779,5,40,1,0,0,0,70,20,1,1,1,1,5,0,1,1,1,5,0,1,0,12,12,1,1993,7405.55951734064
"24639",4,4607,42,0,32000,8665,36,1,37,3,6,1,1,515,339,5,40,1,942,778,5,20,10,1,1,1,2,5,0,3,1,1,1,4,2,16000,16,10,1,1993,23697.7904554901
"24640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24641",4,9012,29,0,0,8666,63,1,56,0,0,1,4,0,0,0,0,1,0,0,0,42,0,5,5,1,3,5,0,1,1,3,5,0,1,0,3,4,1,1993,0
"24642",4,9697,4,0,14000,8667,46,2,0,0,0,4,5,0,0,0,0,3,0,0,0,0,20,4,0,0,0,0,0,0,1,1,5,0,1,0,12,0,2,1993,10367.7833242769
"24643",4,9598,4,0,25000,8667,24,2,0,0,0,2,1,230,999,5,50,3,0,0,0,0,5,5,0,0,0,0,0,0,1,1,1,2,1,0,14,0,2,1993,18513.8987933516
"24644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24645",4,8757,29,0,14000,8669,44,2,0,0,0,5,1,343,717,5,40,3,0,0,0,0,20,2,0,0,0,0,0,0,1,3,5,0,1,0,11,0,2,1993,10367.7833242769
"24646",4,8375,9,1,4000,8670,50,1,53,1,11,1,1,912,669,5,48,1,0,0,0,56,0,5,3,1,3,5,0,1,1,3,5,0,1,0,8,7,1,1993,2962.22380693626
"24647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24649",4,9657,42,0,7800,8672,46,1,36,2,14,1,1,392,559,5,44,1,901,777,5,10,5,3,1,1,3,5,0,1,1,3,5,0,1,5200,2,4,1,1993,5776.3364235257
"24650",4,10623,9,0,13444,8673,52,2,0,0,0,3,1,663,319,1,32,3,0,0,0,0,12,3,0,0,0,0,0,0,1,3,5,0,1,0,11,0,2,1993,9956.03421511276
"24651",4,6467,30,1,16000,8674,38,2,0,1,11,4,1,31,708,5,40,3,0,0,0,0,10,3,0,0,0,0,0,0,5,1,5,0,1,0,12,0,2,1993,11848.895227745
"24652",4,9710,4,0,8000,8675,47,1,52,0,0,1,1,780,559,5,45,1,980,769,5,20,15,3,2,1,1,1,9,1,5,3,5,0,1,7200,0,99,1,1993,5924.44761387251
"24653",4,4644,5,0,15000,8676,45,1,37,1,15,1,1,751,69,5,40,1,764,749,5,10,0,2,2,1,1,5,0,1,1,2,5,0,1,20000,9,12,1,1993,11108.339276011
"24654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24655",4,10303,31,0,0,8678,64,2,0,0,0,5,6,0,0,0,0,3,0,0,0,0,20,3,0,0,0,0,0,0,6,3,5,0,1,0,4,0,2,1993,0
"24656",4,6389,4,0,1600,8679,36,1,35,4,9,2,1,441,478,5,30,1,283,627,5,3,1,1,1,1,3,5,0,3,1,3,5,0,3,1000,11,10,1,1993,1184.8895227745
"24657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24658",4,6951,42,0,32000,8681,50,1,0,0,0,1,1,174,867,5,50,2,0,0,0,0,7,3,0,0,0,0,0,0,5,1,1,5,14,0,17,0,2,1993,23697.7904554901
"24659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24660",4,8330,42,0,0,8682,78,2,0,0,0,3,6,0,0,0,0,3,0,0,0,0,30,1,0,0,0,0,0,0,5,3,5,0,1,0,6,0,2,1993,0
"24661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24662",4,6308,31,0,0,8684,39,1,39,2,3,1,1,31,849,5,40,1,924,848,5,20,5,1,1,1,1,1,5,0,1,1,1,5,2,37000,17,17,1,1993,0
"24663",4,9997,42,2,0,8685,81,1,0,1,16,2,4,0,0,0,0,2,0,0,0,0,7,3,0,0,0,0,0,0,5,3,5,0,1,0,99,0,3,1993,0
"24664",4,9673,9,0,0,8686,78,1,83,0,0,1,4,0,0,0,0,1,942,857,5,14,17,5,4,1,3,5,0,1,1,3,5,0,1,600,0,99,1,1993,0
"24665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24666",4,9854,2,0,7000,8688,50,1,53,0,0,1,1,473,757,1,36,1,902,777,5,14,12,4,5,5,3,5,0,9,1,3,5,0,8,10000,8,6,1,1993,5183.89166213845
"24667",4,6924,15,0,18000,8689,55,1,54,0,0,1,1,472,757,5,41,1,0,0,0,30,0,1,1,5,2,1,0,1,5,3,5,0,1,0,5,12,1,1993,13330.0071312132
"24668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24669",4,6469,4,1,29000,8691,31,1,0,2,3,2,1,381,628,5,38,2,0,0,0,0,5,2,0,0,0,0,0,0,5,1,5,0,1,0,12,0,2,1993,21476.1226002879
"24670",4,9615,42,1,28000,8692,40,1,36,3,1,1,1,282,539,5,40,1,264,619,5,55,10,1,2,5,3,5,0,6,5,1,1,1,6,0,13,3,1,1993,20735.5666485538
"24671",4,8329,42,0,14000,8693,34,1,35,2,10,1,1,912,669,5,42,1,915,669,5,28,2,3,3,5,1,1,1,1,5,1,1,3,1,9000,15,13,1,1993,10367.7833242769
"24672",4,9100,42,0,5443,8694,67,2,0,1,12,4,1,310,669,5,16,3,0,0,0,0,18,3,0,0,0,0,0,0,5,3,5,0,4,0,7,0,2,1993,4030.84604528851
"24673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24674",4,9760,42,0,2800,8695,21,1,22,3,1,1,3,0,0,0,0,1,0,0,0,10,5,1,2,1,3,5,0,1,1,3,5,0,1,0,9,8,1,1993,2073.55666485538
"24675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24676",4,8389,42,0,30000,8696,33,1,36,2,2,2,1,481,319,5,40,1,663,319,5,40,12,4,3,1,3,5,0,1,1,2,1,0,1,18000,12,7,1,1993,22216.6785520219
"24677",4,9132,42,0,0,8697,32,1,29,3,2,1,5,0,0,0,0,1,0,0,0,60,30,5,3,1,3,5,0,1,1,1,5,0,1,0,12,6,1,1993,0
"24678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24679",4,9658,42,0,0,8699,52,1,52,2,11,1,5,0,0,0,0,1,0,0,0,36,0,4,5,5,3,5,0,1,5,3,5,0,1,0,6,6,1,1993,0
"24680",4,8380,42,0,0,8700,60,2,0,2,1,3,3,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,0,0,5,3,5,0,1,0,3,0,2,1993,0
"24681",4,10060,42,1,2400,8701,43,1,37,6,1,1,1,764,228,1,40,1,681,208,5,21,0,4,4,1,3,5,0,0,1,3,5,0,1,12600,2,6,1,1993,1777.33428416175
"24682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24683",4,6936,42,1,33000,8702,48,1,41,3,3,1,1,142,857,5,40,1,926,839,5,15,10,2,2,1,1,1,2,1,1,1,1,4,1,15000,16,14,1,1993,24438.3464072241
"24684",4,4620,46,1,12000,8703,26,1,0,2,4,4,1,421,69,1,20,2,0,0,0,0,5,2,0,0,0,0,0,0,1,1,5,0,11,0,12,0,2,1993,8886.67142080877
"24685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24686",4,6231,42,0,70000,8705,54,1,51,0,0,1,1,245,558,5,55,1,245,778,5,30,0,1,2,1,1,5,0,1,1,1,1,2,1,26000,14,12,1,1993,51838.9166213845
"24687",4,6977,24,0,40000,8706,56,1,49,1,10,1,1,601,69,5,40,1,0,0,0,84,10,2,2,1,1,5,0,1,5,3,5,0,1,0,9,12,1,1993,29622.2380693626
"24688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24689",4,9227,13,0,26000,8708,46,1,43,1,13,1,1,710,139,5,40,1,0,0,0,6,6,4,5,5,3,5,0,1,5,1,5,0,1,0,12,9,1,1993,19254.4547450857
"24690",4,7161,27,0,20000,8709,26,1,26,1,3,1,1,753,668,5,40,1,310,628,5,20,20,1,1,1,1,1,5,1,1,3,1,0,1,10000,12,17,1,1993,14811.1190346813
"24691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24692",4,6839,4,0,20461,8709,22,1,23,1,1,1,1,245,338,1,40,1,0,0,0,8,4,1,2,5,1,1,1,1,5,1,1,0,1,5769,12,13,1,1993,15152.5153284307
"24693",4,9147,42,1,1600,8710,35,1,32,6,1,1,1,440,69,5,35,1,0,0,0,20,0,4,4,1,3,5,0,1,1,3,5,0,1,0,6,4,1,1993,1184.8895227745
"24694",4,9167,42,1,6000,8711,53,1,52,1,16,1,3,0,0,0,0,1,663,319,5,20,6,3,3,1,3,5,0,1,1,3,5,0,1,8000,4,3,1,1993,4443.33571040439
"24695",4,10969,1,6,27000,8711,33,1,28,0,0,1,1,12,189,5,4,1,142,857,5,25,1,3,3,1,1,1,4,1,1,1,1,2,1,27000,14,16,8,1993,19995.0106968197
"24696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24697",4,9873,42,0,0,8713,46,1,35,1,4,1,5,0,0,0,0,1,663,319,5,15,10,5,4,1,3,5,0,1,1,3,5,0,1,8190,6,5,1,1993,0
"24698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24699",4,10882,42,1,2000,8713,25,1,21,2,1,2,1,714,749,1,32,1,382,857,1,30,10,4,3,1,1,5,0,1,1,1,5,0,1,0,12,12,1,1993,1481.11190346813
"24700",4,7617,42,0,71884,8714,60,1,47,0,0,1,1,64,677,5,43.200001,1,391,848,5,20,0,1,1,1,1,1,1,1,1,1,1,5,9,26988,17,13,1,1993,53234.1240344515
"24701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,NA
"24702",4,7197,42,0,17000,8716,49,2,0,2,3,4,1,310,628,5,40,3,0,0,0,0,7,3,0,0,0,0,0,0,7,1,1,0,12,0,12,0,2,1993,12589.4511794791
"24703",4,7378,42,1,9000,8716,25,1,0,0,0,4,1,473,757,1,42,2,0,0,0,0,7,3,0,0,0,0,0,0,5,2,5,0,1,0,9,0,2,1993,6665.00356560658
"24704",4,9855,42,5,8000,8716,22,2,0,0,0,2,1,374,628,1,40,3,0,0,0,0,4,3,0,0,0,0,0,0,7,1,1,1,1,0,13,0,8,1993,5924.44761387251
"24705",4,6840,31,0,0,8717,35,1,33,4,10,2,3,0,0,0,0,1,0,0,0,3,5,4,4,6,3,5,0,1,6,3,5,0,1,0,4,9,1,1993,0
"24706",4,10140,31,0,23400,8718,26,1,26,2,1,1,1,245,157,5,40,1,0,0,0,30,15,1,1,3,1,5,0,1,3,3,5,0,1,13200,11,12,1,1993,17329.0092705771
"24707",4,9018,31,0,0,8719,43,2,0,2,10,5,6,0,0,0,0,3,0,0,0,0,50,5,0,0,0,0,0,0,1,3,5,0,1,0,8,0,2,1993,0
